#,glass,cardboard,type5,crisps,batteries,cartons,type4,envelopes,aerosols,wipes,plasticbottle,toothpaste,cleaningbottles,petfood,tins,Score,Start Date (UTC),,Submit Date (UTC),Network ID
17o75ty2rabo0zk0yogrdu17o75ty2zv,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 14:16:24,2020-07-22 14:18:17,8a9c0b64bb,
1dbxlyxhhimenft8wj31dbxkr87m92ki,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,2,1,13,2020-07-22 14:16:24,2020-07-22 14:18:00,25a62db9d1,
ci0vyhf92sv6qqjefr59w0qci0vyh8fs,Bottle bank,1,1,1,Battery bank,1,2,1,1,2,1,2,1,2,1,13,2020-07-22 14:15:40,2020-07-22 14:17:38,ca74f871fc,
hflt5vk1v0ryhpsqyys6hflt5vnlf79f,Bottle bank,1,1,2,Battery bank,1,1,2,2,2,1,1,2,2,1,11,2020-07-22 14:14:53,2020-07-22 14:17:30,151657fe0f,
mr6v3i3fo3b90dt7wmr6v3i0fkdfgv32,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,2,1,1,2,1,13,2020-07-22 14:15:47,2020-07-22 14:17:18,0eb2f4a32d,
3zj29oedhw7ckobq3zjhfy0p498fcoy4,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,1,1,2,1,13,2020-07-22 14:15:01,2020-07-22 14:17:12,c44373035b,
ulkhkc8jxe5cqtnidulkhhc2kckysaa8,Bottle bank,1,1,2,Battery bank,2,2,1,1,2,1,2,1,2,1,13,2020-07-22 14:15:24,2020-07-22 14:17:11,c5158dd11e,
muxlhobw7fnnpamu4o2dlx1sbcemngnd,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,1,1,1,12,2020-07-22 14:14:56,2020-07-22 14:17:06,23d21b78ad,
jb0orh261q8fdpqc5jb0orh5c5bain9c,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-07-22 14:15:19,2020-07-22 14:17:03,deab5db58d,
bvaf3qtobg54yfkgbvaf33jjbmfif6y5,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-07-22 14:14:57,2020-07-22 14:16:54,76e57ce447,
81docqbhx15bi1y50c581docb2jdr5ah,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 14:15:18,2020-07-22 14:16:49,c26214de9c,
p0ki5k9of96amtp0kiahtjjjvuxx2vfq,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-07-22 14:14:50,2020-07-22 14:16:31,b30a08062d,
r2sstm8t6kep62tacvr2sstmvp6e2zt7,Bottle bank,1,1,2,Battery bank,2,2,1,1,2,1,1,2,1,1,10,2020-07-22 14:13:55,2020-07-22 14:16:09,a872242bf0,
ods1mtvbne8ai4gfrjdods1mt8y7m9w1,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-07-22 14:13:21,2020-07-22 14:16:04,d899d60f22,
xrq5osh0n2fjvtjxrq5o8rns319lo634,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 14:14:16,2020-07-22 14:15:49,c5e93f3efd,
o7kj0fyy21no67co7kj0fmxyg7e6iie5,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 14:14:11,2020-07-22 14:15:48,ae07469fa3,
3dthkr7hzcacfcxi8r2p3dthkr7hbd8a,2,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-07-22 14:10:51,2020-07-22 14:15:47,18eddf3651,
rl6oeubv6xfetvh9sf9prl6oem3jbyoi,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,2,1,13,2020-07-22 14:14:07,2020-07-22 14:15:46,77644aa8f1,
zuqr08nksifvzv1zzuqr08nyymsbkxkf,Bottle bank,1,1,1,Battery bank,2,1,1,1,2,1,2,1,2,1,13,2020-07-22 14:13:22,2020-07-22 14:15:44,28003a7e0b,
idlg637zr5ia8yrkidlg6uvawyhz3cqq,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-07-22 14:13:43,2020-07-22 14:15:05,6b31d9c522,
u82bfq4s7x5355xiu82bfqb1u45fp01m,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-07-22 14:12:37,2020-07-22 14:15:04,8e9eb358ff,
fidjl2k5qzuw3siuuzfidjlt2ehi31az,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-07-22 14:10:32,2020-07-22 14:15:01,37d6086f14,
9flokcfpvd9akjlfjfj7779flok6imor,Bottle bank,1,1,2,Battery bank,2,2,1,1,2,1,2,1,2,1,13,2020-07-22 14:12:55,2020-07-22 14:14:59,b0e58361d5,
mteel3w6ftw7s5l0phmteelm3r973l1k,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 14:13:24,2020-07-22 14:14:57,4d6210e46f,
asteep6bm350exlsbsxlasteepbj9sp0,Bottle bank,1,1,2,Battery bank,1,2,1,2,1,1,2,2,2,1,11,2020-07-22 14:12:21,2020-07-22 14:14:56,cb6de9fa18,
07qrhiz5u8fl78wb5uhf07qrhij269ra,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-07-22 14:11:57,2020-07-22 14:14:42,b2039a88ec,
7yel0ejfxchnhdnw6rp7yelutd9nvgnz,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-07-22 14:12:26,2020-07-22 14:14:39,543d89a796,
ko7oqybgke5ywwdslb3ko7oqyeszdgpm,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,2,2,1,12,2020-07-22 14:12:01,2020-07-22 14:14:28,7e12dce116,
88k47dihr4xqwud320lysg88k4vs8g5j,Bottle bank,1,2,1,Battery bank,2,1,1,1,2,1,2,1,2,1,12,2020-07-22 14:11:49,2020-07-22 14:14:26,96ecc670c5,
gaz454ylxxwtofqv7gaz454yl9s79glw,Bottle bank,1,2,2,Battery bank,1,2,1,2,1,2,1,1,2,1,9,2020-07-22 14:11:43,2020-07-22 14:14:16,25a62db9d1,
th28qo247464oxq5tgihcrth28qorw4o,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,1,2,11,2020-07-22 14:11:40,2020-07-22 14:14:03,31e423166c,
jpplgj2o7j9l66zjcjppl0qmdn942vzp,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 14:12:21,2020-07-22 14:13:59,ae07469fa3,
ngl359ankgnq60r03b9ngl35w0jcpfu1,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 14:10:47,2020-07-22 14:13:18,44490f9e25,
h3gotvwbew3ik6rh3gpvw64s0woadffc,Bottle bank,1,1,2,Battery bank,,2,1,2,2,1,2,2,2,1,11,2020-07-22 14:11:25,2020-07-22 14:13:13,8f5c2db905,
9h1ksy7gj6nc7tkqnv019h1ks4bc4zgl,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 14:11:02,2020-07-22 14:12:59,2c71bc1284,
egh40z86jbqff6x44egh40kk1vhm6qzz,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-07-22 14:10:55,2020-07-22 14:12:58,c9ec798984,
3v8b96gmc4yzjjlxg3v8b90fp2zbftt5,Bottle bank,1,1,2,Battery bank,2,1,1,1,2,1,2,1,2,1,14,2020-07-22 14:10:47,2020-07-22 14:12:58,33a4bd8474,
tndhf9hwbezrbuv2yotni58wyw1l5p66,Bottle bank,1,1,2,Battery bank,1,1,2,2,1,1,2,1,2,1,12,2020-07-22 14:11:03,2020-07-22 14:12:51,60d04bbe38,
kv5f0oqhqmikbmkv5faz3yf6fduba18b,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 14:11:08,2020-07-22 14:12:42,60afff8395,
taca07krx25k3catamv7nmjmh7xtsiab,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-07-22 14:10:36,2020-07-22 14:12:30,e88f151d81,
rnd9duutlbgcy71cyk6rgrnd9duutljp,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,2,1,13,2020-07-22 14:10:10,2020-07-22 14:12:29,b0c0a8474c,
4d54ll6s8hodv7yq6uny4d54lft2bhhj,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,1,1,1,1,11,2020-07-22 14:10:31,2020-07-22 14:12:11,ddbfd78e24,
8n2v58bvuvppi0uzh8n2v58e01uht3is,Bottle bank,1,1,2,Battery bank,1,1,2,2,2,1,1,1,2,1,12,2020-07-22 14:09:45,2020-07-22 14:11:59,cd57f19d82,
uncad0wspoctken3wbcuncadxghntxvl,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 14:09:45,2020-07-22 14:11:58,ae07469fa3,
ab2l2zq28jbhuteyab2l2zlv6i1z9ndf,Bottle bank,1,1,2,Battery bank,2,1,1,1,2,1,2,1,2,1,14,2020-07-22 14:10:40,2020-07-22 14:11:58,ae07469fa3,
1v1kc5p0ptz8u7cz7w1v1kc5p8qxqqi2,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,2,2,1,2,1,13,2020-07-22 14:10:08,2020-07-22 14:11:58,3920f97dca,
ziuxsms9u9p83b24ns4qxziuxs53837v,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 14:09:59,2020-07-22 14:11:55,ba20eb8cea,
q9ic5shc7r0ws7bgq9ic5hqey7p1khdl,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-07-22 14:10:28,2020-07-22 14:11:55,cf8b7d31fc,
ni044uwmptrg8yupkld2ni044uwfmag0,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-07-22 14:09:56,2020-07-22 14:11:50,c31ace3c98,
2gadifko8jr8bxzlm52gadi6c9b70g2x,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-07-22 14:09:33,2020-07-22 14:11:44,ed0f3f3176,
qgwx7oikg4dk9uevo3cqgwx7oii972mv,Bottle bank,1,1,2,Battery bank,2,1,1,2,2,1,1,1,2,1,12,2020-07-22 14:09:49,2020-07-22 14:11:37,20e1569951,
mctmg58lcld7mctmrjaw8sz6f6s853hr,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-07-22 14:09:11,2020-07-22 14:11:34,d7962ea0d0,
nmzpes6kihgb0qnmzpesxw88nhx7xnto,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,2,2,1,13,2020-07-22 14:09:44,2020-07-22 14:11:23,ad217e820d,
mpytab6m8vil7ss3mpytay0v3x92lte3,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 14:09:47,2020-07-22 14:11:13,b4a2cec056,
4rykts7kqgqie4hwh4ryktdl1rxauvqf,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-07-22 14:09:20,2020-07-22 14:10:57,5eb1422228,
ss7ny9o3gys4cwekelr16ess7ny9o33z,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-07-22 14:09:10,2020-07-22 14:10:44,f8168064a7,
6tblh8lq0nw11i1qghjq6tblh8l8ug7p,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-07-22 14:09:16,2020-07-22 14:10:28,35e31caa62,
w289c3gvsdgnzxw2e8vrm6qtz3faybpy,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 14:09:03,2020-07-22 14:10:26,2e3b3190d5,
3lnrkrz9mumw1m6cfby43lnrkrz945ci,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-07-22 13:52:54,2020-07-22 13:54:53,f2bac1727b,
ymgqbix49ghetoccaymgqbiwcbughcyv,Bottle bank,1,2,,,2,1,,1,,1,1,1,2,1,8,2020-07-22 13:11:32,2020-07-22 13:13:57,42a5ea2dfa,
bz87wwd5cw686qbz87wwdyk3e3uw7qh8,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 13:11:35,2020-07-22 13:11:56,3e39093ec7,
84uf68xtf1igqep2svs84uf6wwmzyflw,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,1,1,13,2020-07-22 12:42:02,2020-07-22 12:45:00,469cf5a034,
pi1v9y5phw1rx21pi1vppthinshjwt6h,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,1,1,2,1,13,2020-07-22 12:00:25,2020-07-22 12:02:33,c0bce61f1a,
g1io2cbpz17nq4yb7c2hg1ioos6m4bzg,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,2,2,13,2020-07-22 11:52:30,2020-07-22 11:54:15,8451364b8b,
qy6l8hjgqm2azmbqy6l808c3b24dvnza,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 11:42:28,2020-07-22 11:44:23,40e51742a2,
4ihvbaaw6qc76goftikk4ihvba9q8o5i,Bottle bank,1,1,1,Battery bank,1,2,1,1,2,1,1,1,2,1,12,2020-07-22 11:31:15,2020-07-22 11:33:18,59eb4b2c75,
8psy5tq4v6058v5t1d28psy5tqubsoor,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,2,1,13,2020-07-22 11:09:32,2020-07-22 11:17:07,dcdfb4f9be,
jnfv46akl3jb45hiylqjnfv4hz3r5heo,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 10:51:45,2020-07-22 10:53:40,4655ec3854,
c1srg9kf29ynic1s8eapbp51rnxmqh67,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-07-22 10:08:01,2020-07-22 10:09:52,2ea2a02ee2,
uoffo6c9jd4nhg2gmqruoffo67u9djwi,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,1,1,12,2020-07-22 09:21:23,2020-07-22 09:22:54,f08884cfd0,
pwcn74ln9qtv6mpwcnjq9ne1swry2ht4,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 08:45:10,2020-07-22 08:47:25,f13f8895ea,
j0nossalopnt0biwt37paj0nosrc7nom,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 07:38:21,2020-07-22 07:40:34,214c5e0fd7,
gswt11qx5hmx9c8xtzlrgswt11qhmcyw,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 07:00:46,2020-07-22 07:02:12,2b8cac7630,
exx57bky8wzxuqlgexx57bkpdx5rnntj,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 06:45:15,2020-07-22 06:47:09,539571f4c4,
0gdn8yqhrq2ktta5j0gdwtcp5z1q6ol6,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-07-22 06:44:20,2020-07-22 06:46:04,a413d1eb6b,
3suo45pt83dtpmtq3suo22yr6svbcbo0,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-22 06:32:36,2020-07-22 06:33:56,a413d1eb6b,
whz1h2mo73fopu2ohwhz1mt160ct8lu7,Bottle bank,1,1,2,Battery bank,1,1,2,2,1,1,2,1,2,1,12,2020-07-21 23:58:02,2020-07-21 23:59:39,d19ccd8cd3,
1skmpkf4tpybixbt2pq1skmpu53mfq5r,Bottle bank,1,2,2,Battery bank,1,2,1,2,2,1,2,1,2,1,12,2020-07-21 22:23:23,2020-07-21 22:25:36,6f741e2f7a,
mllgja7dc8dctuqm92t3zgmllgjkpi5o,2,1,1,1,Battery bank,1,1,1,1,2,1,1,1,2,1,12,2020-07-21 22:04:17,2020-07-21 22:06:56,d2be6ef861,
oybfr1972ac3s1dsqoybf6zxowe39wwn,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 22:04:40,2020-07-21 22:06:48,c815a3c1ef,
k42fnmd2p6cp63k42fnmtj0hwqo7rdw3,Bottle bank,1,2,2,Battery bank,1,2,1,2,2,1,2,1,2,1,12,2020-07-21 21:55:06,2020-07-21 21:57:06,91dcaf5d87,
w16ykvuf8hrs0wkow16ykr5jdjma5acn,Bottle bank,1,2,1,Battery bank,2,1,1,1,2,1,2,1,2,1,12,2020-07-21 21:48:00,2020-07-21 21:50:28,c9e8c66f8d,
6jjpobqh669na7hn7mlq6jjpoph6vi2y,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-07-21 21:44:58,2020-07-21 21:47:18,2d05b266b1,
bmdvckppl3j4dq2rzbmdvq8uqsv5ix6h,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 21:12:03,2020-07-21 21:15:02,dd55d60ce5,
c9xmd5sxfezpfbw0wgc9xmd5skof004a,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-07-21 20:40:18,2020-07-21 20:42:36,7e33258f09,
7ndocqygsgl3f7ndofstecg9igooqn9a,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 20:36:50,2020-07-21 20:38:20,60e8417877,
iqfsdxnblkmnt6bb3aoiqfsdx5oyoyfu,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 20:31:27,2020-07-21 20:33:52,c412de00cd,
s7g8xhnotljb9izxgijs7g8xhn4vmkpo,Bottle bank,1,1,1,Battery bank,2,2,1,2,2,2,2,1,2,1,10,2020-07-21 20:24:35,2020-07-21 20:28:03,62599518d5,
953nmhe5qwcb8dj6l953nmhqi4asp2t8,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-07-21 20:20:50,2020-07-21 20:23:42,62599518d5,
z9e5ees3cn7hq05l26z9e58tyz52kpn9,2,1,1,1,Battery bank,1,1,1,2,2,1,2,1,2,2,11,2020-07-21 20:20:41,2020-07-21 20:22:52,0a7d21ba00,
u37d8zlmg1ydtggu37527nbwkh174raj,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 19:41:05,2020-07-21 19:43:26,936ce2b73c,
hwebgnvl0rkofyrkfrjbvkhwebgnvlpj,Bottle bank,1,1,1,Battery bank,1,2,1,2,2,1,1,1,2,1,11,2020-07-21 19:19:38,2020-07-21 19:22:57,954dd20eb6,
tvdk5d3ecs485apz3mhtvdk57ut4rjhe,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,1,1,2,1,12,2020-07-21 18:14:24,2020-07-21 18:16:00,6d6bc6ce0c,
nv24065ixub0at3rwbnv245v1rct7um0,2,2,1,1,Battery bank,1,2,1,1,2,1,2,1,2,1,11,2020-07-21 18:09:51,2020-07-21 18:12:51,4d616cd217,
icutu75cupx347j7edu6a2icutu75tbv,Bottle bank,1,1,1,Battery bank,1,2,1,2,1,1,1,2,2,2,8,2020-07-21 18:00:50,2020-07-21 18:02:41,c814ade858,
j2rdh3hl8yzxl3h32xj2rdh2t0210p5j,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 17:57:29,2020-07-21 17:59:14,8c1f36bcd8,
yb3o0y8maadnt0viyu3fyb3o0y8g3s1w,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,2,2,1,14,2020-07-21 17:56:18,2020-07-21 17:59:11,40e51742a2,
76cqr219h4kzn8qp4d76cqripkeqrhse,Bottle bank,1,1,2,Battery bank,1,1,2,2,2,1,2,2,2,1,12,2020-07-21 17:41:00,2020-07-21 17:42:59,2aed0fd08c,
pe8xx1ne749z9c9pe7z0ibptj0yeahur,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-07-21 17:39:10,2020-07-21 17:41:02,11cab1df13,
vmtm16c22mtzvmt6zbm6qz53k0miyiqf,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 17:30:40,2020-07-21 17:32:24,802c3734d3,
mc24okmvkv0viuncjcnmc24okmfncoqx,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 17:10:41,2020-07-21 17:12:40,d7ac440d7d,
fw62xvb70eextindizfw62a7wmn2gxpw,Bottle bank,1,2,1,Battery bank,1,1,1,2,2,2,2,2,2,1,10,2020-07-21 17:10:21,2020-07-21 17:12:28,d81ae92544,
10jlqcxckm6q69ib10j71syul4hoox35,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-07-21 17:03:01,2020-07-21 17:07:46,40e51742a2,
k6r6eahon5njsc9r921m4s6k6r6eiogz,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,2,1,2,1,13,2020-07-21 16:53:40,2020-07-21 16:55:48,6cdda329b3,
7yaplfb133cam4qle7yapl1brwi2zcb7,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 16:48:06,2020-07-21 16:50:27,e30d1328f6,
suf7clk84gty0u7wt2qasuf7clu3bkac,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-07-21 16:47:24,2020-07-21 16:49:07,ae07469fa3,
77x3d9es32hmha7t77x3d9eep1il1yl4,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-07-21 16:43:00,2020-07-21 16:44:34,e2a138af87,
6pznk8opz8i0rwnnn6pownp4hedo9yum,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 16:35:28,2020-07-21 16:37:19,2b8cac7630,
tthrrz7pqfk2yg1lun71tthrxi88fxfc,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 16:28:40,2020-07-21 16:31:03,6e118db4e4,
80y78okaiht3m49s9m80y7soqhs2jee4,Bottle bank,1,1,1,Battery bank,2,1,1,2,2,1,2,2,2,1,11,2020-07-21 16:21:45,2020-07-21 16:24:35,799e344088,
i8wwek6ydfgv7dy8u7upai8wweqd89q5,Bottle bank,1,1,2,Battery bank,2,1,1,1,2,1,1,1,2,1,13,2020-07-21 16:15:52,2020-07-21 16:18:37,300332283f,
pbsgpdy03z0bpbsgfmydz79sy8i2q4q6,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-07-21 16:13:23,2020-07-21 16:17:24,cabaec61c8,
kob4mdobb32bqceikobgk3dgabflt994,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,,1,13,2020-07-21 16:07:50,2020-07-21 16:10:10,337f874910,
yz1yhfnz4h53yz1u43z55ne2fjgb8yu4,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 16:02:57,2020-07-21 16:05:29,62ba36a059,
vud04sjttfp9ld4zg3vud04sjr7zwezy,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 15:57:32,2020-07-21 15:58:38,fa82bc4ab2,
rpl743m0m6b0b7uvh2j4rpl743i5ppth,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 15:52:34,2020-07-21 15:54:18,a0257747b4,
m2go8xukh77xa5qoauwm2go8mffh138p,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 15:46:00,2020-07-21 15:47:40,4a6ffee904,
in0b8idufiu2y80xzv8m8din0b8idnrk,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-07-21 15:43:21,2020-07-21 15:45:07,010210ae97,
u8vvcye514yh3xoqmu8vvcjwk836ogdr,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-07-21 15:41:44,2020-07-21 15:43:39,fce6a797bd,
k4fqaszais65r1ntnilyek4fqalwep9s,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,1,2,13,2020-07-21 15:40:34,2020-07-21 15:42:02,9461cb3816,
0brohw7bxh4gfu5bwol0brohih5u4gan,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 15:38:25,2020-07-21 15:40:05,e041bb1af3,
29mj5fmx1r55ih3v0029mj5ftv98v9lh,Bottle bank,1,1,1,Battery bank,1,1,1,2,1,1,1,1,1,1,10,2020-07-21 15:34:46,2020-07-21 15:37:14,9d77f4bf08,
w4fs7h9pwc77ew4nq12mw4fs7h9yy0pc,Bottle bank,1,2,2,Battery bank,1,2,1,2,2,1,1,1,1,1,10,2020-07-21 15:32:24,2020-07-21 15:36:02,2c0288551d,
elt70em593xoo8s27780w6belt70em59,Bottle bank,1,2,2,Battery bank,2,1,1,1,2,1,1,1,2,1,12,2020-07-21 15:33:00,2020-07-21 15:35:44,23ba3b6ceb,
jx5ddw1ok71o7z0wc93jx5dt75hutsaa,Bottle bank,1,2,2,Battery bank,2,2,2,1,2,1,2,1,2,1,11,2020-07-21 15:28:52,2020-07-21 15:31:38,34f5c2d1ae,
pdtrtlo6z81ok3mpdtr5qfguxghuw7qg,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-07-21 15:29:02,2020-07-21 15:30:48,6dcd44acb6,
ce5r6x8i7sa1m53kmin1iayxce5r6x8w,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,2,2,1,12,2020-07-21 15:28:47,2020-07-21 15:30:25,f15349eb8f,
yeqrdosoh316y1zo15yeqr0kwb557hku,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 15:28:08,2020-07-21 15:29:52,f0ba4cd36b,
8f4wbcgy114sz8f4wbfzzfhq1f7nkcpd,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 15:21:57,2020-07-21 15:23:10,3ace6b6564,
v4vbwkcg6kp7tln9fhxcsiv4vbwk88we,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 15:20:22,2020-07-21 15:22:03,e9b55b86e7,
t1xn1tsyb568zdem6bt1xnfm6af7tykn,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-07-21 15:18:03,2020-07-21 15:20:01,900ded60a8,
l1tx0lzup4q6bl1tx0lefy7uc4yye701,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,2,2,1,13,2020-07-21 15:16:28,2020-07-21 15:19:56,e9b55b86e7,
m35w06mdciogqkb5m0i2um35w06hkvuf,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-07-21 15:16:15,2020-07-21 15:19:06,87acb3f2b5,
2u539ymxdnut8h9dotz7u2u539ymjd19,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-07-21 15:16:05,2020-07-21 15:18:24,0e2481db09,
